-2.305205446138884340e-01,8.785484837316316353e-01,-9.025691720363132609e-01,1.200594576681089709e+00
-1.125994024487952716e+00,-4.969275868430564902e-01,2.780577916023288521e-01,-2.085177716879865750e-01
-4.096832353772708601e-01,-4.646870390057100120e-01,3.474623486778123382e-01,1.042828687595787063e-01
-9.004837230386872893e-01,-8.700931318538038806e-01,5.276708162213398223e-01,-7.176584318812545549e-01
-4.128615833790343914e-01,-1.236827638147319330e+00,1.039626195254077512e+00,-2.070828554206449290e+00
-7.995537683388326267e-01,9.174685244119985539e-01,-1.380625099402137623e+00,-1.918913504213504151e+00
-1.885660771488570087e-01,-4.535166318400142837e-01,3.241061848896911179e-01,-1.257813461796933874e+00
-6.150550263543845819e-01,1.047388935786277786e+00,-1.539475426075261000e+00,-1.116143392842233739e+00
-3.172865497548161273e-01,-1.401911883607257492e+00,1.109285185716316180e+00,-1.193417119052211817e+00
-7.765859941427469826e-01,5.661789182731756520e-02,-8.759028617909213610e-01,-3.889753163526754043e-01
-1.293470520115810873e-01,-7.652000709995961936e-01,6.098797607433316115e-01,9.449419568089848509e-01
-4.144878407592010872e-01,-3.665108252374916220e-01,-1.984940965349248354e-01,1.413904562695873279e+00
-1.317584184675551495e-01,4.730415494730505488e-01,-6.768075186194538739e-01,1.813060708825683154e+00
-4.302719680672317804e-01,-1.127874741318355634e+00,3.718533678279086763e-01,-1.074178323328349283e+00
-2.218870852197999677e-01,-4.315523756544490941e-01,-1.299488951111952596e-02,1.236852554626025752e-01
-5.399414040910331947e-01,-1.489629451358628565e+00,2.486873343067790010e-01,-1.351476341587761754e+00
-1.606539752377119101e-01,1.948703449562792511e-01,-6.222899450893116802e-01,-8.280450135648094456e-02
-2.474288729141332077e-01,4.724845871025713101e-02,-8.193075320659651828e-01,2.724862514279497439e-01
-2.220010109520564878e-01,-1.208422306748958341e+00,3.805861540558977962e-01,9.856973572128702177e-01
-2.411571513892317442e-01,-7.700326433421900152e-01,-3.346356630665876519e-01,1.452816263525464446e+00
-1.168143771494696836e-01,9.463077018047777456e-02,-7.803592863065719198e-01,-1.499253369812482140e+00
-1.532814965304872268e-01,2.640626290016935829e-01,-1.501890722691769486e+00,-2.323605703106358611e+00
-6.477130204622523479e-02,-6.263946207399452293e-01,-2.005237658423470737e-01,3.021293181198946298e-01
-3.590335229725009208e-02,-1.566734052711848069e+00,4.936468792556986673e-01,-1.263545589954560233e+00
8.314755256528218869e-03,3.466701861500948167e-01,-1.092704089026252268e+00,-7.079237871735987175e-01
8.759612627503422788e-02,-1.942660467996111695e+00,3.738890041626733440e-01,-1.306107734532756304e+00
2.343838931253031110e-02,1.088576762341017856e+00,-1.320692137737521366e+00,-1.183436703721342242e+00
1.336772282620804220e-01,3.905550184225091703e-01,-1.300304658648406830e+00,1.261411203339264098e-01
1.431431894602079313e-01,-3.300674483701550310e-02,-7.043830519284802749e-01,-2.514286266957524441e-01
3.649940253210590679e-01,-2.050120280461266820e+00,5.478934042124324888e-01,1.113894958581758576e+00
3.409188038741017834e-01,-4.231367591423130792e-01,-7.365226120784901243e-01,-3.589553730548693533e-01
3.938195002553296353e-01,-1.514166992034216674e+00,3.816714926112821371e-01,2.232830307573178408e-01
2.564463711374386223e-01,-1.152867599082899153e+00,5.195930497848167962e-01,-2.304914301448041103e-01
4.789412509320569722e-01,-2.548457096277778611e-01,-7.719284205008687394e-01,-2.109289567239470975e-01
4.582601268544525541e-01,5.250807275672585428e-01,-1.384378113732863236e+00,1.972116668951272578e+00
6.625812397580024271e-01,-1.692736819169755602e+00,6.008515737901793941e-01,-4.965316110450053166e-01
3.213412555565264284e-01,3.008142907967247814e-01,-7.673561601913305719e-01,-1.592212384412381665e+00
8.387715087362114241e-01,-3.126368356148628846e-01,-7.607017767296074817e-01,3.493958718738423563e-01
3.810226850020313472e-01,1.452508982359299594e-01,-5.743062029602157281e-01,2.103623889212461739e-01
9.263838580374423870e-01,-2.238586724036664422e-01,-6.906401606858019182e-01,-4.683712814631773025e-01
6.009150016630271374e-01,-1.214316968629318705e+00,6.975286739424308990e-01,1.172316804110053345e+00
1.037742035973217680e+00,-3.656948316461357540e-01,-4.045552216838541049e-01,7.111584291668927582e-01
7.169788255676116107e-01,-1.196857132293747794e+00,7.437093922239995658e-01,-6.809360337164627186e-01
7.386901047916742957e-01,-2.870276034239996332e-01,-1.028966975839816639e-01,-1.642343344176516062e+00
7.746554033516571680e-01,7.608697420220917884e-01,-1.092801810596395251e+00,1.423307267730447245e+00
1.175024290530408022e+00,-5.010562755180488770e-01,1.099487113395045818e-01,-9.431302146596691749e-01
5.013367247938890214e-01,5.839424029474830080e-01,-7.042690101711475137e-01,-9.039536947264839029e-01
9.961570821166969569e-01,-9.951859732009517290e-02,-4.904889717448886882e-02,1.333074545885457818e+00
6.637381245658106055e-01,-1.118395455152382256e+00,1.078921899452832456e+00,-1.545912944519471033e+00
1.015129796517698191e+00,4.729892050173617468e-01,-4.428168515759163815e-01,3.841930818691077221e-01
7.812049347428317025e-01,1.838234771948677737e-01,-9.073987969821352417e-02,1.449415819804948380e-01
8.854617509893285554e-01,-9.884692436957305262e-01,1.174010216934461726e+00,1.410186608621251669e-01
6.271661083389461488e-01,4.798783481724178124e-01,-2.907025396500828029e-01,1.722801308862413616e-01
1.133712058522458488e+00,1.185930664830942671e+00,-7.367039988676138407e-01,2.997567240385977105e-01
6.561257550130605853e-01,1.442021065224809995e+00,-1.117724910221030488e+00,7.213487694854581189e-04
1.093023615033627216e+00,-3.797910284403822195e-02,6.901826046302221851e-01,-1.225600876063122957e+00
7.242316892517226545e-01,-5.956600086450865028e-01,1.106055164024307702e+00,-1.320702050932080152e+00
1.016124388700909043e+00,-8.059772281349479872e-01,1.638997990884368594e+00,1.264128939243605698e+00
7.529994783399018843e-01,-3.807695177888621996e-01,1.091303256449728254e+00,-1.614697240882554619e+00
9.101039360556227864e-01,7.585986751471672784e-01,2.227615574762076833e-01,-4.587600756599220508e-01
5.077212360512969314e-01,7.242008160954069851e-01,-1.014268735333161281e-01,1.473140659089644533e+00
9.247645631568410796e-01,-3.750719169428478050e-01,1.662435430857275298e+00,1.147362947456648907e+00
4.289469800833031199e-01,-6.840605265956067882e-01,1.361591236121167281e+00,8.699823208106837180e-01
5.619395386951991922e-01,1.099172708460850245e+00,-9.028000184906838366e-02,3.568001551356835832e-01
4.312763798867903509e-01,-4.683092370214018141e-01,1.351926422748715773e+00,-4.101317783488524493e-01
6.396451127968938444e-01,6.045816206835882278e-01,9.007178946243795670e-01,-1.153279698028926603e+00
3.655671511244991123e-01,1.975628338907297055e-01,8.001826192663104020e-01,2.166963122184234258e+00
5.406713661589120923e-01,7.786621095093063660e-01,9.566749998789164655e-01,-1.774793816407737590e-01
1.985424192675412647e-01,-3.991050367428298773e-01,1.163595721300404895e+00,-5.127362967701047936e-01
2.835547486453493526e-01,1.517795487079581562e+00,-1.687911711009570659e-01,1.361047243700949094e+00
2.355898162049268885e-01,1.953534669312263272e+00,-5.038363933837189945e-01,-1.074313522954935429e+00
1.548914879397223499e-01,1.880930095966727000e+00,-5.478119326504772291e-01,-3.741405022166430783e-01
8.485017957564627844e-02,1.735571703436436408e+00,-5.373980340689217261e-01,-1.941152485373590864e+00
4.079346418790979339e-02,1.960798353231505420e+00,-3.927371132166449508e-01,-4.486872720952684301e-01
-2.445558293012617054e-02,-2.786528243113164591e-02,1.344224512307506059e+00,-1.051698700625959049e+00
-1.171706202477654085e-01,1.231164763692225605e+00,6.192934896509734166e-01,5.937586623998529767e-01
-1.270551236939796713e-01,2.598672054550918986e-01,9.103919408950320591e-01,4.474412098706715413e-01
-2.640780241505601422e-01,1.160934496791416581e+00,5.460311314140325889e-01,2.470659825739546789e-01
-2.676780010106019070e-01,1.197091876230124585e+00,1.271657527205393712e-01,2.382613047950848384e-01
-4.845853623573729285e-01,1.245989916132452580e+00,6.822797150948695100e-01,-6.629138492483397371e-01
-4.050793620508911230e-01,-5.714293669068480908e-01,1.909498838936188658e+00,-4.137068452259561879e-01
-5.320297322652255412e-01,1.680095985940647241e+00,-1.898983106405019994e-01,1.134284278885019509e-01
-4.862689618471964237e-01,-3.480835388098231231e-01,1.520156929098173348e+00,1.007925660269795909e+00
-7.882990318863257739e-01,1.592609044766985837e+00,5.935214767083572124e-02,2.200908411869791637e-01
-5.939947201310280533e-01,1.215567379645631219e+00,-1.257596572666350998e-01,4.893243163334373702e-02
-7.120961315921570112e-01,1.075215699176739870e+00,7.361878564334901898e-02,2.035186872050444296e-01
-5.977323071480487027e-01,3.381868300369703095e-02,8.159550526359775624e-01,6.576192389674181404e-01
-1.088162560796803069e+00,8.722637627755395195e-01,4.910775777860089120e-01,-1.045197425469159697e-01
-7.663945632289033139e-01,3.619629071313826829e-01,4.825908504315423730e-01,-1.421111439233982754e+00
-9.073433281559827313e-01,9.106033513049769379e-01,-3.480715282373241654e-02,2.171783166903450968e-01
-6.669995697906334620e-01,-6.830106072482132751e-01,1.243141321332458249e+00,-4.728177610683360621e-01
-1.269071467096549499e+00,-5.284381719536970223e-01,1.446468711626558656e+00,-8.537920104160994991e-03
-8.421024346807401972e-01,8.895933219427852867e-01,-3.723069447997277015e-01,5.401504937762235947e-01
-1.181981280744070606e+00,1.001737014310945639e+00,-3.977500825809203167e-01,1.607708513014931340e+00
-1.022684489076117753e+00,-1.390508961252189812e-01,5.607217311455353626e-01,1.282932219286490039e+00
-1.583359875490041313e+00,-6.102652096069325349e-01,1.112517211026541775e+00,-2.317081125200866953e+00
-1.140994156611593757e+00,-8.701161349048655014e-01,1.126555805679641864e+00,-3.679786431117939571e-01
-1.312000702459587664e+00,1.689773331169887594e-01,7.004354082043171698e-03,-1.429774307943162626e+00
-8.804310516189776115e-01,-1.949913460796747766e-01,2.342516950776725726e-01,1.474473934197332081e+00
-1.581252485642136163e+00,3.047621317822224452e-01,-3.752736435310455865e-01,6.685995448581416589e-01
-1.023611217020789832e+00,-1.137738734704531129e+00,1.000439395863117475e+00,-9.537671863475366552e-01
-1.258878096188622564e+00,6.395416862352449883e-01,-9.224758999308542151e-01,-1.672891836163975521e-01
-9.499693222416764060e-01,4.102775684443648596e-01,-7.116139865062656167e-01,-4.979940790209078094e-01
-1.370313651783295228e+00,-1.323223425860412084e+00,7.582189616691213940e-01,6.093797865124117585e-01
-9.503122555773618751e-01,-7.748727803678040482e-01,2.892676419596210136e-01,-2.525486969290089423e-01
-1.375185095990862250e+00,-2.825686864055327874e-01,-5.621795139436683852e-01,3.813963424770773214e-01
-9.584126553258839332e-01,8.962305947740635270e-01,-1.589534407845437203e+00,5.009860381544722907e-01
-1.146652735507397880e+00,8.145214608223616537e-01,-1.777453739396418930e+00,-5.542646132474052800e-01
-9.120840428916946463e-01,8.268351891487698557e-01,-1.707207273972902062e+00,-5.591473765960399689e-01
-1.049979936481558074e+00,-1.578037348369773385e+00,4.209773387252045973e-01,-6.013061534510842909e-01
-7.703260704433552153e-01,-1.124603479865909028e+00,1.594743572661254938e-01,-2.225516813894653223e-01
-1.043490311231745959e+00,-1.142148715377104412e-01,-1.369276399178525505e+00,7.167122760577669949e-01
-7.732738905198194290e-01,-6.294276078173722810e-01,-6.181057970529632017e-01,-1.020325956071449935e+00
-9.859341181538266996e-01,3.752549472152941212e-01,-2.184157584403623620e+00,-1.566263408302395632e+00
-6.126047055961694188e-01,-7.247104492951688126e-01,-5.590653248904773331e-01,9.947201063530627385e-01
-7.855322661602721634e-01,-5.930222898171363388e-01,-1.300377327715257270e+00,1.421111296664016255e+00
-4.350180998442944591e-01,2.884754353857364451e-01,-1.506946738373523775e+00,1.459027989656461965e+00
-5.903576906426214466e-01,3.420645863986707114e-01,-2.292150612571955737e+00,7.434386842209731450e-01
-4.391500946327479560e-01,-1.786294836082092052e+00,3.882193076880498944e-02,1.647795073339295979e-01
-3.930614196600895061e-01,-1.997387024504475805e+00,5.283206793023487863e-02,6.795405285489445335e-01
-2.743114780569909095e-01,-1.843897962414840830e+00,7.078463361109661733e-02,1.080527315619861373e-01
-2.313794567177169526e-01,-1.554215598665403542e-01,-1.975731577677174666e+00,1.199863763093248936e+00
-1.210891174538326759e-01,-9.010485250584550077e-01,-1.011293974355391478e+00,-1.212600912213250615e+00
-4.495486340099722616e-02,-1.449178600049576771e+00,-9.705858167222040089e-01,-9.427914520142517407e-01
4.619634113093375183e-02,-1.553447292958956838e-01,-1.620397865749361177e+00,1.142431493194245418e+00
1.463755218740001030e-01,-1.049218725142758490e+00,-1.017757408867652646e+00,-4.828419901150267646e-01
2.016867794215154164e-01,-1.353684200347237354e+00,-3.821911051583660179e-01,1.113652372287467607e+00
3.209960419724994796e-01,-1.422266072806234405e+00,-5.529780872496566912e-01,-2.057609337275769501e-01
3.707595837707277631e-01,-1.768447281906162294e+00,4.568238840964314318e-03,1.666896940116429304e+00
5.162197746881712623e-01,-2.790852645464080850e-01,-1.708627035875009526e+00,6.958775688434403195e-01
5.831966916271406065e-01,-1.801803064429376988e+00,-7.002319528707204310e-02,-2.413712744286110670e-02
8.151117583133179467e-01,-1.865999574726006083e-01,-2.038091315171266515e+00,1.669742282837810121e+00
6.803357653110791992e-01,-8.824152000633511683e-01,-7.186430700318557907e-01,4.689767193766374298e-01
9.224148688098732229e-01,-2.013813586119044707e+00,1.239312079912061326e-01,-1.251475689164410987e+00
7.160998655049558570e-01,-1.412074141172866115e+00,1.264056986369104796e-01,1.413024673984275559e+00
1.178991187517661077e+00,-1.601520997843205452e-01,-1.702089092933941172e+00,6.335427436509836197e-01
9.299966945135762497e-01,-4.445835337855860714e-02,-1.250188803613279998e+00,-5.669057812037524569e-01
1.239066800153298953e+00,-1.061312593244185365e+00,-4.585342467869517047e-01,5.306910877721590092e-01
1.078457199127140997e+00,-1.514401484148764299e+00,3.515068235711372169e-01,-8.916218747300508340e-01
1.376763829232982017e+00,-8.870809559161707547e-01,-4.120396663113907176e-01,-1.024432987091118852e+00
1.011972883422941116e+00,7.566112617703557586e-01,-1.586228612367027058e+00,-5.829339001294174816e-01
1.577347268116495282e+00,-1.824419706820565201e+00,7.127997432849820791e-01,6.704538455075156889e-02
1.001475629562539549e+00,8.544032745035730070e-01,-1.451980402362902156e+00,7.480960019498564817e-01
1.599764947031504514e+00,-1.678647866167678915e+00,8.879494104702380097e-01,-4.821196033457706039e-03
1.417877702333800727e+00,7.009834338817282351e-01,-1.262809047515301986e+00,-2.495607685314132212e-02
1.524278023057215270e+00,-1.464426747110098237e+00,1.004649785965957554e+00,-1.956189404999766124e+00
1.257649552677158500e+00,2.548679978805618584e-01,-5.183977570556591585e-01,2.704875629640035029e-01
1.816064577645945866e+00,-1.118794314069007312e+00,9.024031769224161170e-01,5.440708406436677302e-01
1.451426257866942571e+00,9.021733692204045862e-01,-9.453136121694193372e-01,-9.344393718624800504e-01
1.795081493730459554e+00,-9.600998767023247726e-01,1.066856211325036830e+00,1.902182056517496056e+00
1.470608227772863152e+00,-7.244431887435017758e-01,9.437706258572184925e-01,2.766179922593212659e-01
1.547359757154559867e+00,8.825068939058822171e-01,-5.111226714366723378e-01,-4.695548132099520711e-01
1.363944138385538629e+00,-6.714088854951788532e-01,1.125398538252710745e+00,-2.555140480580631035e+00
1.667391208187940510e+00,1.455972918176538178e+00,-7.415125136382099136e-01,3.660406424686353799e-01
1.350175849318266286e+00,1.124355527264787158e+00,-4.116529055994349595e-01,6.675546042661363588e-02
1.616627160578062883e+00,7.290729392569402778e-01,2.926740332165702063e-01,-3.798493609782377933e-01
1.373591815371055791e+00,-7.690558463318979132e-02,1.096435614609246878e+00,1.969532059669862334e-01
1.674532912526141226e+00,-2.950743431799491279e-01,1.735176530455223798e+00,-1.050684420656651907e+00
1.118953993486785148e+00,1.408945269907311282e+00,-3.043468764375653612e-01,1.127828820811237698e+00
1.202467195098369857e+00,1.919296125418291199e+00,-5.652430752406178982e-01,-1.156367882246753576e+00
1.008999680570410895e+00,1.471065891282767046e-01,1.144065447260066426e+00,2.931371220990969806e-01
1.303783282672573041e+00,-2.750353702041525294e-01,2.167943546373568786e+00,-1.527281706953437408e-02
9.377109005109613982e-01,-3.672105116857093954e-01,1.912489241692409747e+00,-1.425032767470046924e+00
8.473667852975385051e-01,-3.821085114367737956e-02,1.627133869010748191e+00,-5.554407564133317932e-01
7.391125181632246521e-01,-1.945190886601910751e-01,1.779059178759663462e+00,5.793493565892610109e-01
1.011528313076475394e+00,1.675770578115056031e+00,8.221206329188684991e-01,1.279309088620586676e+00
6.936310061013464257e-01,5.153477679058075800e-02,1.943120115008020399e+00,1.159690913542205937e-01
7.130812143449144491e-01,6.272808703142204179e-01,1.798315204937665168e+00,1.426600162526566185e-01
4.883370602357404722e-01,2.050284998032907424e+00,-4.040810783125521610e-02,-2.346980432061683608e+00
5.456163133727484071e-01,1.670462934762344309e+00,1.140232453170954452e+00,1.564351274487418397e+00
2.722444357256926795e-01,5.698964510942151618e-01,1.282881921669270620e+00,-1.329156980182707448e+00
3.084511752589349509e-01,2.166965983060641143e+00,8.876918853639299556e-01,-7.329097986018622279e-01
1.328168350831172850e-01,1.173778151737462500e-01,2.261257743901729178e+00,-4.502872150974563392e-01
3.155059332885361972e-02,1.183500875895026949e+00,1.647347604064776094e+00,1.570943718071582673e-01
-7.874993103310741482e-02,1.358331853229767239e+00,9.953631500264961129e-01,7.898523743510164064e-01
-2.126884067099611697e-01,1.819080749987588952e+00,8.962568851250263258e-01,2.570275143593644951e-01
-3.255528195005115699e-01,1.197613133911263339e-01,2.509247634715014996e+00,-1.957394247502695972e+00
-3.757224590813502685e-01,2.362350421050016802e+00,-1.567691336419201609e-01,1.711686070030325468e-01
-4.603002563790342117e-01,4.821520045615410588e-01,1.626344889370753055e+00,-4.205876698153823701e-01
-7.458120283056121069e-01,1.712376914823801277e+00,1.068737267931265889e+00,-9.170986728513957909e-01
-5.706607870003422844e-01,1.889363484798608495e+00,-1.087150373362029410e-01,3.665084650810153111e-01
-9.839034077863756389e-01,1.501794067421468482e+00,1.115879105640891877e+00,5.778654592297897130e-01
-8.176977159788461069e-01,2.253061799643850005e+00,-3.737550321188030655e-01,9.107785381792484758e-01
-1.298590066867776782e+00,1.913642897572027657e-01,2.410340366579106774e+00,1.926330803942787107e+00
-1.067160040691092604e+00,-2.628386462604684337e-01,2.137921987900187837e+00,-4.337436617853744347e-01
-1.399255071022116992e+00,2.020644104473387603e+00,1.433205889860398319e-01,-6.688008553610598206e-01
-1.244149557599227185e+00,-2.443060497835803369e-01,1.940255977233738216e+00,-1.065865738791280215e+00
-1.473061165543431139e+00,2.227927457938351008e+00,-4.590713943446042555e-01,1.966940152025863364e-01
-1.354016042938722686e+00,1.497996035234142820e+00,-6.953221868817792417e-02,-4.038213943227660363e-01
-1.813931679234048300e+00,-4.764964687861575343e-01,2.149447427168135416e+00,2.023362022078957212e-01
-1.476177626213950989e+00,-3.095905010615508934e-01,1.490634531271952223e+00,-3.782716561424031565e-01
-1.915314010055111149e+00,1.420053439555875263e+00,-1.055983379853891735e-01,4.049351732976249063e-01
-1.678275375764724631e+00,1.655151830425691806e+00,-6.829792190146736219e-01,7.879582836331341378e-01
-2.030237504142653027e+00,1.764107910493348585e+00,-7.943742725119592452e-01,1.215749546249559332e+00
-1.718230633360767312e+00,1.011269077456059984e+00,-3.578863485816200507e-01,2.952943858960035417e-01
-2.117912755875878794e+00,6.567385449151734722e-01,-5.072969341694995304e-02,-3.873385516153564356e-02
-1.852124140959111598e+00,-3.267209453567232469e-01,6.867353172593425592e-01,2.111354675323123264e-01
-2.123914684613549930e+00,7.171819328988753295e-01,-4.958658991792267434e-01,-1.835334433753128769e+00
-1.849630493495723504e+00,8.313503383790006307e-01,-8.038654080187628281e-01,6.023341132893046401e-01
-1.778369596174440126e+00,-2.444309946626063712e-01,1.121840920689697318e-01,6.736364669421200657e-02
-1.885535454370292463e+00,1.761960091381290228e-01,-4.857674544457842858e-01,-3.314441196368120290e-01
-2.047773540950854620e+00,-1.021715586959784372e-01,-4.206794016260907987e-01,-1.600498861851170851e+00
-1.930464954385223919e+00,1.362966224673208548e-01,-8.092033025822460424e-01,-2.389640010978260509e+00
-2.178426698697420782e+00,-1.416174067508623624e+00,4.472847742315270159e-01,-2.560217160895306709e-01
-1.649611015060838959e+00,-7.768032999775412728e-01,-1.219966180918200527e-01,4.120138000212886231e-01
-1.996195711052150656e+00,-1.456051419838998218e+00,1.586528410192324101e-01,-1.566726011311742273e+00
-1.329860866421920917e+00,-9.266694187299879815e-01,-8.574639036523296065e-02,-3.773244210404469445e-01
-1.745549112937138325e+00,-2.308606347752253374e-01,-1.306074490865655635e+00,-1.088956067019054147e-01
-1.425053468469601459e+00,-1.074187479459812300e+00,-3.643098308287496256e-01,-1.036459405415067314e+00
-1.816301288541757986e+00,-1.175833800248535788e+00,-9.139081453781039421e-01,1.214084754331161031e+00
-1.348642870100269286e+00,-1.210794971124696806e+00,-5.518019046156964480e-01,2.375748676101121060e+00
-1.606727952551452399e+00,-7.999969664326548324e-01,-1.582317535505390671e+00,-1.216827373927233058e+00
-1.216985472195736273e+00,-2.393046330048891335e-01,-1.809365699010801354e+00,-2.975249986237121225e-01
-1.320474475706711281e+00,-2.060128682202531536e+00,-4.708155962646276560e-01,5.123368627421240884e-01
-9.138068730342542301e-01,-1.570557349832841121e+00,-4.340081676471315153e-01,-1.190029799651134423e+00
-1.206506223287806767e+00,-1.791731264624607078e+00,-1.261591792643440790e+00,-1.234019863016117879e+00
-7.382737701308856870e-01,1.592367224148954208e-01,-2.339830153376638577e+00,-2.265076848185906044e+00
-8.601446590861924202e-01,-1.348701964727250235e+00,-1.666116189825948446e+00,1.600299012020293121e-01
-5.734590781791931713e-01,-1.941886093455638118e+00,-5.015734062588501629e-01,-1.081686785952484131e+00
-5.424222485724331522e-01,-6.737921657631731343e-01,-2.240033852544875526e+00,7.634176702692841987e-01
-3.671914415151438793e-01,-1.161389073334039290e+00,-1.476391652460383286e+00,1.562460903528222644e+00
-3.219949069391068175e-01,-7.871360097063070382e-01,-2.660076659778495944e+00,1.327021415274859395e+00
-1.242490960407076767e-01,-1.353225949377091508e+00,-1.215632864891383003e+00,2.880408033934385159e-01
-1.235239586246961174e-02,-1.174200211825906948e+00,-2.150967195164958490e+00,-1.471342185135021685e+00
1.110085206417290304e-01,-2.415455751669414453e-01,-2.472056223061695590e+00,-2.939962980909757384e+00
2.683322224966537273e-01,-5.114731216634434974e-01,-2.613818182316147265e+00,-2.170256752256790822e+00
3.731164799485127137e-01,-1.347553410659487083e+00,-1.489773308896854997e+00,5.708564278279427695e-01
5.889183034524868576e-01,-7.005538234961833366e-01,-2.603673478505539318e+00,-8.407912973975566473e-01
